launch_us
41.6000
9.8000
8.9000
9.2000
9.2000
8.6000
8.7000
8.9000
8.8000
8.8000
9.0000
8.7000
48.2000
9.6000
8.9000
9.2000
9.2000
8.8000
8.8000
8.8000
8.7000
8.9000
9.1000
8.9000
57.9000
10.0000
8.6000
9.1000
9.2000
8.8000
8.7000
8.6000
8.9000
8.9000
8.8000
9.1000
56.7000
10.0000
10.8000
9.8000
8.7000
8.7000
8.8000
8.7000
8.9000
9.2000
8.9000
9.5000
67.8000
10.8000
8.9000
9.4000
8.7000
9.0000
8.6000
8.7000
8.6000
8.9000
8.5000
8.6000
112.4000
10.6000
9.1000
9.0000
8.8000
8.9000
8.8000
8.8000
9.2000
9.0000
9.4000
9.5000
54.5000
11.1000
9.7000
9.0000
9.0000
9.0000
8.7000
9.5000
10.0000
9.3000
8.8000
8.8000
79.6000
10.7000
8.9000
9.1000
9.2000
9.0000
8.7000
8.7000
8.8000
9.1000
8.6000
8.8000
58.1000
10.1000
8.9000
9.5000
9.1000
8.8000
8.8000
8.7000
8.9000
8.8000
9.3000
8.8000
63.2000
10.8000
8.7000
9.1000
8.8000
8.6000
9.1000
8.7000
8.9000
9.0000
8.7000
9.1000
70.1000
10.0000
8.9000
9.3000
9.1000
8.6000
8.8000
8.8000
8.8000
8.8000
8.8000
8.9000
57.7000
10.0000
8.8000
9.1000
9.2000
8.7000
8.9000
8.7000
8.7000
8.8000
8.7000
8.8000
57.0000
10.2000
8.9000
9.2000
9.0000
8.6000
9.4000
8.6000
8.8000
9.1000
8.8000
9.3000
50.1000
10.1000
9.0000
9.5000
9.5000
8.9000
9.3000
8.8000
8.8000
9.5000
9.1000
9.0000
56.3000
9.9000
8.7000
9.0000
9.1000
8.8000
8.8000
9.0000
8.7000
8.8000
8.8000
8.9000
57.1000
10.5000
8.9000
12.5000
9.6000
8.7000
9.3000
8.8000
9.1000
9.1000
8.7000
8.7000
53.6000
10.4000
9.1000
9.3000
9.0000
8.9000
9.2000
8.7000
8.8000
9.1000
9.1000
9.2000
57.9000
10.6000
8.8000
9.2000
9.0000
9.1000
8.8000
8.8000
8.8000
9.0000
8.6000
9.1000
54.8000
9.9000
8.8000
9.1000
9.1000
8.9000
9.1000
8.6000
8.9000
9.0000
8.7000
8.8000
83.3000
11.1000
8.9000
8.8000
8.9000
8.7000
8.7000
8.6000
8.7000
9.2000
9.0000
9.2000
56.5000
10.3000
8.8000
9.1000
9.0000
8.7000
8.8000
8.8000
8.7000
9.0000
9.0000
8.9000
57.4000
10.2000
8.7000
8.6000
9.0000
8.8000
8.8000
11.4000
9.9000
9.3000
9.1000
8.6000
81.7000
28.9000
10.8000
9.2000
9.2000
9.0000
9.0000
8.8000
8.8000
8.7000
9.3000
8.9000
9.0000
54.2000
10.2000
9.1000
9.2000
9.4000
8.8000
8.9000
9.0000
8.8000
8.9000
8.8000
9.0000
53.2000
9.8000
8.8000
8.8000
9.3000
8.7000
9.1000
8.8000
8.9000
8.8000
8.7000
8.7000
76.6000
10.1000
8.9000
9.3000
9.2000
8.8000
8.8000
8.7000
17.0000
9.9000
8.9000
9.0000
48.3000
10.3000
8.9000
9.0000
9.0000
8.8000
8.6000
8.7000
8.8000
8.9000
8.9000
8.9000
52.5000
9.8000
8.9000
9.1000
9.2000
8.7000
8.9000
9.0000
8.7000
8.8000
8.8000
8.8000
57.1000
10.0000
8.8000
9.2000
8.8000
9.0000
9.2000
8.6000
8.7000
9.1000
8.7000
8.7000
56.6000
10.0000
8.8000
9.0000
9.2000
8.6000
8.8000
8.7000
8.8000
9.3000
8.9000
9.3000
58.4000
10.1000
9.0000
9.3000
9.4000
9.0000
8.9000
8.7000
8.7000
8.8000
9.0000
9.0000
52.3000
9.9000
9.0000
9.1000
9.1000
8.9000
8.7000
8.7000
9.2000
8.8000
9.0000
9.2000
45.8000
10.8000
8.8000
9.3000
9.0000
9.0000
25.8000
15.4000
9.4000
9.4000
8.9000
9.4000
57.9000
10.0000
8.7000
8.7000
9.4000
8.9000
9.1000
9.0000
8.7000
8.6000
9.0000
9.0000
42.1000
11.1000
9.1000
8.8000
8.7000
8.6000
8.8000
8.7000
8.7000
8.7000
8.6000
8.8000
53.6000
9.9000
8.8000
9.0000
9.2000
8.7000
8.9000
8.9000
8.7000
8.8000
8.8000
8.6000
58.7000
10.0000
9.0000
8.7000
9.3000
8.8000
8.7000
8.8000
8.7000
8.8000
8.8000
8.9000
56.4000
10.1000
8.9000
9.2000
9.2000
8.9000
9.0000
8.8000
8.6000
9.2000
9.3000
9.3000
59.8000
10.2000
9.0000
9.4000
9.2000
9.1000
8.9000
8.7000
9.0000
9.2000
9.0000
9.2000
54.6000
10.0000
8.7000
8.8000
9.3000
8.8000
9.0000
8.7000
8.7000
8.7000
8.7000
8.8000
56.7000
10.1000
8.8000
9.0000
13.0000
9.7000
43.5000
9.8000
8.7000
9.0000
9.3000
8.5000
8.8000
8.8000
8.7000
9.0000
8.7000
9.3000
57.6000
10.1000
8.8000
9.1000
9.1000
8.7000
9.1000
8.8000
8.9000
9.0000
8.9000
8.8000
101.7000
9.7000
8.9000
9.1000
9.0000
9.3000
8.7000
10.4000
10.8000
9.7000
9.1000
9.3000
55.9000
38.5000
9.3000
9.1000
9.2000
9.0000
9.2000
9.3000
9.2000
9.0000
8.9000
8.9000
8.9000
157.7000
352.2000
119.1000
25.2000
32.1000
9.6000
9.0000
9.2000
9.3000
8.5000
8.8000
8.5000
8.7000
8.7000
8.7000
8.7000
110.5000
10.4000
8.9000
9.1000
9.1000
8.6000
8.8000
9.3000
9.3000
9.3000
9.2000
8.8000
62.9000
10.3000
9.3000
8.9000
8.9000
8.8000
9.2000
8.9000
8.7000
9.2000
8.8000
9.2000
54.0000
10.2000
8.9000
9.5000
9.2000
8.9000
8.7000
8.7000
11.3000
9.8000
9.0000
9.0000
50.1000
10.2000
9.0000
8.9000
9.2000
8.6000
9.0000
8.8000
8.8000
11.8000
8.9000
9.0000
52.0000
10.3000
9.0000
9.3000
8.9000
8.9000
8.8000
8.9000
8.7000
9.2000
8.9000
9.4000
52.2000
10.1000
8.8000
9.0000
9.2000
8.9000
9.1000
9.0000
8.7000
9.0000
8.7000
9.1000
55.0000
10.6000
8.8000
9.1000
9.1000
9.0000
9.3000
8.7000
9.0000
9.5000
8.9000
9.2000
72.0000
10.3000
8.9000
9.2000
9.0000
9.0000
8.8000
8.8000
8.6000
9.3000
9.0000
9.2000
54.3000
10.1000
9.0000
9.2000
8.9000
41.9000
9.7000
8.8000
9.1000
9.1000
8.8000
20.6000
9.0000
45.4000
10.1000
8.7000
9.1000
9.0000
8.7000
8.8000
8.8000
8.7000
9.1000
11.0000
9.3000
53.1000
10.4000
8.8000
9.3000
9.4000
8.7000
8.8000
9.0000
8.7000
9.1000
8.8000
9.0000
54.6000
10.7000
9.0000
8.9000
9.0000
9.0000
9.3000
8.9000
8.8000
9.1000
9.4000
9.3000
52.7000
10.6000
9.0000
9.2000
9.0000
8.9000
8.9000
8.9000
8.8000
9.2000
9.2000
9.3000
69.8000
10.4000
8.9000
9.2000
9.0000
8.8000
8.8000
8.8000
8.8000
8.8000
8.8000
8.9000
50.3000
10.0000
9.2000
9.1000
9.0000
8.8000
9.0000
8.8000
9.0000
9.3000
9.0000
9.2000
54.1000
11.2000
8.8000
8.8000
8.9000
8.8000
9.0000
8.7000
8.6000
9.1000
9.0000
9.3000
53.9000
10.9000
9.0000
9.1000
8.9000
9.0000
9.3000
8.9000
8.8000
9.3000
9.1000
9.4000
53.3000
10.4000
9.0000
9.3000
8.9000
9.0000
8.8000
9.3000
8.7000
9.3000
8.8000
9.1000
52.0000
10.6000
8.8000
9.1000
9.2000
8.9000
9.5000
8.8000
9.0000
9.1000
8.8000
8.9000
56.3000
10.5000
8.8000
9.2000
9.0000
9.2000
9.2000
8.7000
9.2000
8.8000
9.0000
9.2000
43.7000
10.8000
9.1000
9.1000
9.1000
9.0000
8.8000
8.7000
9.0000
9.3000
9.2000
9.2000
59.6000
11.0000
9.1000
9.2000
8.9000
8.8000
9.0000
10.2000
9.7000
9.3000
9.0000
9.1000
51.7000
10.7000
8.8000
9.3000
9.0000
8.8000
9.1000
9.4000
9.7000
47.0000
10.1000
9.0000
9.1000
8.9000
8.7000
8.9000
8.9000
8.6000
8.9000
8.8000
9.1000
50.8000
10.2000
8.9000
9.1000
8.7000
8.7000
9.2000
8.8000
8.8000
9.1000
8.8000
9.2000
55.0000
10.7000
8.8000
8.9000
8.8000
8.9000
9.2000
8.8000
9.1000
8.9000
8.7000
8.8000
76.3000
10.4000
8.7000
9.3000
8.8000
8.9000
8.7000
8.9000
8.9000
9.1000
8.9000
9.1000
54.8000
10.2000
9.0000
9.5000
9.4000
9.0000
8.9000
9.1000
8.9000
47.5000
10.2000
8.8000
11.6000
9.6000
8.9000
9.5000
8.8000
9.4000
9.1000
8.7000
8.8000
52.0000
10.1000
8.8000
9.2000
9.5000
8.6000
9.1000
9.0000
8.7000
9.2000
8.9000
8.9000
58.8000
10.1000
8.9000
9.2000
9.0000
8.8000
8.8000
8.7000
8.8000
9.0000
8.8000
8.9000
82.7000
9.9000
9.0000
9.4000
9.1000
8.9000
8.9000
8.8000
8.9000
8.8000
9.1000
9.0000
52.6000
10.9000
9.5000
9.5000
9.2000
9.1000
9.6000
9.3000
8.9000
8.9000
9.0000
9.3000
86.4000
35.1000
9.7000
8.8000
9.1000
9.1000
9.0000
9.0000
9.5000
10.1000
9.7000
9.0000
9.1000
56.1000
11.4000
8.9000
9.5000
9.0000
8.7000
8.8000
8.7000
8.7000
9.2000
8.8000
9.4000
60.8000
11.5000
8.8000
12.4000
8.9000
8.9000
9.3000
8.9000
13.4000
8.8000
9.0000
9.3000
46.0000
10.3000
8.9000
9.2000
9.1000
8.7000
9.1000
8.9000
8.7000
9.4000
8.9000
9.2000
54.0000
10.4000
8.9000
9.3000
9.1000
9.0000
8.9000
8.8000
8.8000
9.2000
8.8000
9.1000
52.6000
10.9000
8.9000
9.1000
8.9000
9.4000
8.8000
8.9000
9.5000
9.1000
9.4000
9.0000
44.2000
10.4000
8.8000
9.3000
8.9000
8.8000
8.7000
8.7000
8.8000
8.7000
8.8000
8.8000
51.2000
9.9000
9.0000
9.2000
9.3000
8.7000
8.8000
8.8000
8.6000
12.7000
9.8000
8.8000
51.3000
10.7000
8.7000
9.0000
8.9000
8.8000
8.8000
8.8000
10.3000
10.2000
8.8000
8.7000
56.7000
9.8000
9.0000
9.1000
9.2000
8.8000
8.9000
8.8000
8.9000
9.0000
8.8000
8.8000
51.2000
10.4000
8.8000
9.2000
9.2000
8.9000
8.9000
8.8000
8.6000
9.0000
8.8000
9.2000
54.6000
10.0000
8.8000
9.1000
9.1000
8.8000
8.8000
8.7000
8.8000
8.8000
8.6000
8.7000
69.9000
10.4000
9.0000
9.4000
9.0000
9.1000
9.4000
8.9000
8.6000
9.1000
9.0000
9.3000
53.0000
10.0000
8.7000
9.1000
46.8000
9.6000
8.8000
9.0000
9.2000
8.8000
13.3000
9.7000
8.8000
43.2000
9.8000
8.9000
9.2000
9.1000
9.1000
8.9000
8.8000
8.8000
8.8000
13.3000
10.4000
62.8000
23.8000
10.5000
9.2000
9.1000
8.9000
9.0000
9.0000
8.9000
8.8000
9.2000
8.9000
9.4000
55.1000
10.3000
8.8000
9.1000
8.8000
8.6000
8.8000
8.9000
8.8000
9.3000
8.7000
9.1000
54.6000
9.8000
8.8000
9.1000
8.8000
8.6000
8.9000
8.6000
8.6000
8.9000
9.1000
8.9000
79.4000
10.1000
9.0000
9.2000
9.0000
8.8000
8.8000
8.7000
8.7000
8.9000
8.8000
8.9000
56.6000
10.8000
8.7000
9.0000
8.8000
8.7000
8.8000
8.6000
8.7000
8.7000
8.6000
9.0000
55.5000
10.0000
9.0000
9.6000
9.1000
8.8000
9.1000
8.8000
8.7000
9.1000
9.0000
9.4000
56.1000
9.9000
8.8000
9.1000
9.1000
8.7000
8.9000
8.9000
8.7000
9.1000
8.9000
9.1000
53.3000
9.7000
8.8000
8.6000
9.3000
8.8000
8.8000
8.7000
8.8000
8.7000
8.7000
8.8000
55.7000
10.2000
8.7000
9.2000
8.8000
8.7000
9.0000
8.9000
8.7000
9.2000
9.1000
9.3000
73.9000
9.9000
8.9000
9.1000
8.8000
8.7000
8.7000
8.7000
8.7000
8.8000
8.9000
9.0000
55.4000
9.9000
12.8000
9.7000
8.6000
8.7000
9.3000
8.9000
8.7000
8.8000
8.7000
8.9000
59.5000
14.7000
9.9000
10.3000
9.3000
8.8000
8.8000
8.9000
9.2000
9.1000
9.0000
9.0000
38.3000
70.1000
10.2000
9.2000
9.4000
8.8000
8.8000
8.9000
9.0000
8.9000
52.0000
11.9000
9.6000
8.8000
9.2000
8.9000
8.8000
9.0000
9.1000
8.7000
8.6000
48.3000
9.8000
8.8000
9.2000
8.9000
8.6000
8.8000
8.8000
10.8000
10.0000
8.7000
8.8000
67.2000
10.0000
9.2000
8.6000
8.8000
8.8000
8.8000
8.6000
9.1000
8.6000
9.1000
9.2000
239.8000
10.1000
8.9000
9.1000
9.1000
8.8000
8.7000
8.8000
9.0000
8.8000
9.0000
9.0000
51.2000
9.9000
8.8000
9.3000
9.2000
8.7000
8.7000
8.8000
8.8000
8.8000
8.8000
8.9000
51.6000
67.7000
16.1000
10.6000
9.5000
9.6000
8.9000
8.8000
8.9000
9.0000
8.7000
8.9000
8.8000
9.2000
50.5000
67.5000
10.4000
9.2000
9.3000
9.0000
9.3000
8.9000
9.4000
8.8000
9.0000
8.7000
8.9000
8.7000
8.7000
8.6000
8.9000
8.8000
22.4000
9.4000
8.6000
9.1000
8.7000
8.7000
8.7000
8.8000
8.8000
8.8000
8.9000
8.8000
9.4000
8.8000
23.8000
9.6000
9.7000
9.3000
161.8000
10.3000
8.7000
9.6000
8.8000
8.7000
8.7000
15.5000
8.8000
8.8000
8.7000
8.9000
8.9000
8.9000
9.0000
8.8000
8.9000
8.7000
8.6000
19.3000
9.2000
8.8000
9.0000
8.8000
9.2000
8.7000
9.1000
8.9000
45.6000
9.5000
8.8000
8.6000
9.1000
8.7000
8.9000
8.8000
8.8000
8.8000
9.0000
8.7000
8.8000
8.9000
8.9000
8.9000
9.0000
9.0000
8.9000
8.8000
9.1000
8.7000
8.8000
8.7000
8.7000
8.9000
8.6000
8.7000
8.9000
8.6000
8.8000
19.4000
9.2000
9.2000
9.1000
8.8000
9.0000
8.7000
8.8000
8.9000
9.0000
8.7000
8.8000
8.7000
8.9000
9.0000
9.0000
8.9000
8.9000
8.6000
9.9000
9.7000
8.9000
8.6000
8.8000
8.6000
8.9000
8.7000
8.9000
8.6000
8.9000
8.8000
9.0000
8.9000
8.8000
8.8000
9.1000
8.7000
8.8000
8.7000
12.7000
9.0000
9.1000
8.9000
9.1000
8.8000
9.1000
13.7000
8.9000
9.2000
9.0000
8.9000
13.9000
8.8000
8.7000
8.7000
9.0000
8.8000
8.8000
9.0000
9.0000
9.1000
47.3000
40.8000
10.3000
9.7000
9.1000
9.0000
8.7000
8.6000
8.8000
8.7000
9.0000
8.7000
8.9000
8.7000
8.8000
8.7000
8.8000
8.6000
8.9000
8.8000
8.8000
8.9000
8.9000
8.7000
16.3000
11.7000
9.1000
8.8000
8.9000
8.7000
8.9000
8.7000
8.9000
8.8000
9.1000
8.7000
9.2000
8.8000
9.0000
8.7000
8.9000
8.8000
8.9000
8.7000
8.9000
8.8000
9.0000
8.7000
18.5000
8.9000
9.0000
8.8000
8.6000
8.7000
8.6000
8.9000
10.1000
8.9000
8.6000
9.0000
59.5000
9.3000
9.0000
9.1000
8.6000
8.9000
8.6000
8.8000
8.6000
8.8000
8.6000
8.9000
8.8000
8.8000
8.7000
8.9000
8.7000
9.0000
8.9000
9.1000
8.7000
8.8000
8.7000
8.9000
8.7000
9.0000
8.7000
9.0000
8.8000
8.8000
8.6000
8.9000
8.8000
8.9000
8.7000
9.0000
8.7000
9.0000
8.7000
8.9000
8.8000
8.9000
8.8000
9.1000
9.6000
8.9000
8.6000
9.0000
8.6000
9.0000
8.8000
9.0000
8.7000
9.0000
8.7000
8.9000
8.9000
8.8000
8.8000
9.1000
8.8000
8.8000
8.9000
8.8000
8.8000
9.3000
8.8000
8.7000
22.3000
9.5000
9.0000
9.0000
8.9000
8.6000
9.1000
8.8000
8.8000
8.8000
9.0000
8.7000
9.0000
8.8000
9.0000
8.8000
8.8000
8.8000
9.0000
8.7000
8.9000
8.8000
9.0000
8.7000
9.0000
8.9000
8.9000
8.7000
8.9000
8.9000
9.0000
8.6000
8.9000
8.8000
9.2000
8.8000
9.0000
8.6000
8.9000
8.9000
9.0000
8.9000
8.8000
8.7000
9.1000
9.0000
8.9000
8.8000
9.1000
9.0000
9.0000
8.7000
8.9000
8.8000
8.9000
8.8000
9.0000
8.7000
9.0000
8.8000
8.9000
8.8000
8.9000
8.8000
9.0000
8.9000
9.1000
8.7000
9.1000
9.0000
9.3000
9.1000
9.3000
8.7000
8.9000
9.6000
8.9000
9.2000
9.0000
8.8000
8.7000
55.8000
11.2000
8.6000
8.7000
8.8000
8.6000
8.9000
8.8000
8.6000
8.8000
8.7000
8.7000
64.3000
10.4000
8.9000
9.4000
8.9000
14.0000
10.2000
8.8000
8.8000
8.7000
8.8000
9.0000
54.6000
10.1000
8.9000
9.2000
9.0000
8.9000
8.9000
8.8000
8.7000
9.2000
8.7000
9.1000
56.5000
10.4000
9.0000
9.1000
8.8000
8.8000
9.1000
8.9000
8.7000
9.3000
8.9000
9.3000
55.3000
9.9000
8.8000
9.3000
8.7000
8.7000
8.7000
8.6000
8.8000
8.9000
8.9000
9.2000
52.0000
9.8000
8.8000
8.7000
9.2000
8.7000
9.1000
8.7000
8.8000
8.7000
8.9000
8.9000
57.4000
10.0000
8.7000
9.0000
9.2000
10.5000
9.8000
9.0000
8.7000
9.0000
8.5000
8.9000
57.0000
10.2000
9.1000
9.2000
8.9000
8.7000
9.4000
8.8000
9.1000
9.1000
8.8000
9.0000
52.0000
11.4000
8.7000
8.7000
8.9000
8.7000
8.8000
8.7000
8.7000
9.1000
9.0000
9.1000
54.8000
9.6000
8.8000
9.0000
9.3000
8.8000
9.0000
8.7000
8.7000
8.7000
8.8000
8.7000
64.7000
10.0000
9.0000
9.3000
9.2000
9.0000
8.7000
8.9000
8.8000
8.7000
8.8000
9.2000
52.1000
10.1000
8.9000
9.0000
9.2000
8.8000
8.7000
8.8000
8.8000
9.1000
8.7000
8.6000
58.4000
10.2000
8.6000
9.2000
8.8000
8.6000
8.9000
8.5000
8.8000
8.8000
8.7000
8.9000
53.0000
10.0000
8.6000
9.1000
8.7000
8.7000
8.9000
8.8000
8.9000
9.0000
8.5000
8.9000
56.8000
10.3000
8.7000
16.7000
9.3000
9.1000
9.0000
9.2000
9.0000
24.9000
9.3000
9.8000
54.4000
11.0000
9.4000
9.7000
9.3000
9.2000
9.3000
9.1000
9.3000
9.1000
8.7000
9.2000
79.6000
10.7000
8.9000
9.4000
9.1000
9.0000
8.9000
8.7000
8.8000
9.2000
8.7000
9.0000
59.6000
10.4000
8.9000
9.5000
9.1000
8.9000
9.2000
8.9000
8.9000
9.5000
8.9000
9.4000
53.5000
10.2000
8.9000
9.3000
9.6000
8.7000
8.9000
9.0000
8.8000
9.2000
8.8000
9.6000
259.6000
88.2000
10.4000
9.3000
9.0000
9.2000
8.7000
8.9000
8.8000
9.2000
8.6000
9.1000
98.0000
10.7000
8.9000
9.2000
8.9000
8.8000
9.0000
8.9000
8.9000
8.9000
8.9000
8.9000
62.7000
10.5000
9.1000
9.3000
8.9000
8.6000
8.8000
9.1000
8.8000
9.2000
8.9000
9.3000
